,Name Kiste,Medientyp (Konvulut),Ressourcentyp,Titel (Konvulut),Beschreibung Konvolut,Ausstellungstitel 1,Untertitel 1,Ausstellung (GND),Ausstellungstitel 2,Untertitel 2,Ausstellungstyp 1,Ausstellungskategorie 1,Ausstellungstyp 2,Ausstellungskategorie ,Serie/Veranstaltungsreihe,Serie/Veranstaltungsreihe (GND),Genre 1,Genre 1 (GND),Genre 2,Genre 2 (GND),Genre 3,Genre 3 (GND),Genre 4,Genre 4 (GND),Genre 5,Genre 5 (GND),Ort der Ausstellung (geografisch) 1,Ort der Ausstellung (geografisch) 1 (GND),Ort der Ausstellung (geografisch) 2,Ort der Ausstellung (geografisch) 2 (GND),Ort der Ausstellung (geografisch) 3,Ort der Ausstellung (geografisch) 3 (GND),Ort der Ausstellung (geografisch) 4,Ort der Ausstellung (geografisch) 4 (GND),Ort der Ausstellung (Institution) 1,Ort der Ausstellung (Institution) (GND)1,Ort der Ausstellung (Institution) 2,Ort der Ausstellung (Institution) 3,Ort der Ausstellung (Institution) 4,Ort der Ausstellung (Institution) 5,Ort der Ausstellung (Institution) 6,Ort der Ausstellung (Institution) 7,Aktuell Ort der Ausstellung (Institution) 1,Aktuell Ort der Ausstellung (Institution) 2,Aktuell Ort der Ausstellung (Institution) 3,Erscheinungsort,Originaltitel,Beteiligte Person 1 (Name),Beteiligte Person 1 (GND-Nummer),Beteiligte Person 1 (Rolle 1),Beteiligte Person 1 (Rolle 2),Beteiligte Person 2 (Name),Beteiligte Person 2 (GND-Nummer),Beteiligte Person 2 (Rolle 1),Beteiligte Person 3,Rolle,Beteiligte Person 4,Rolle,Beteiligte Person 5,Rolle,Beteiligte Person 6,Rolle,Beteiligte Person 7,Rolle,Beteiligte Person 7,Rolle,Beteiligte Person 8,Rolle,Beteiligte Person 9,Rolle,Beteiligte Person 10,Rolle,Beteiligte Person 11,Rolle,Beteiligte Person 12,Rolle,Beteiligte Person 13,Rolle,Beteiligte Person 14,Rolle,Beteiligte Person 15,Rolle,Beteiligte Person 16,Rolle,Beteiligte Person 17,Rolle,Beteiligte Person 18,Rolle,Beteiligte Person 19,Rolle,Beteiligte Person 20,Rolle,Beteiligte Person 21,Rolle,Beteiligte Person 22,Rolle,Beteiligte Person 23,Rolle,Beteiligte Person 24,Rolle,Beteiligte Person 25,Rolle,Beteiligte Person 26,Rolle,Beteiligte Person 27,Rolle,Beteiligte Person 28,Rolle,Beteiligte Person 29,Rolle,Beteiligte Person 30,Rolle,Beteiligte Person 31,Rolle,Beteiligte Person 32,Rolle,Beteiligte Person 33,Rolle,Beteiligte Person 34,Rolle,Beteiligte Person 35,Rolle,Beteiligte Person 36,GND,Rolle,Beteiligte Person 37,Rolle,Beteiligte Person 38,Rolle,Beteiligte Person 39,Rolle,Beteiligte Person 40,Rolle,Beteiligte Person 41,Rolle,Beteiligte Person 42,Rolle,Beteiligte Person 43,Rolle,Beteiligte Person 44,Rolle,Beteiligte Person 45,Rolle,Beteiligte Person 46,Rolle,Beteiligte Person 47,Rolle,Beteiligte Person 48,Rolle,Beteiligte Person 49,Rolle,Beteiligte Person 50,Rolle,Beteiligte Person 51,Rolle,Beteiligte Person 52,Rolle,Beteiligte Person 53,Rolle,Beteiligte Person 54,Rolle,Beteiligte Körperschaft 1,Rolle,Beteiligte Körperschaft 2,,Viaf,Rolle,Beteiligte Körperschaft 3,Rolle,Beteiligte Körperschaft 4,Rolle,Beteiligte Körperschaft 5,Rolle,Beteiligte Körperschaft 6,Rolle,Beteiligte Körperschaft 7,Rolle,Beteiligte Körperschaft 8,Rolle,Aktuell Beteiligte Körperschaft 1,Aktuell Beteiligte Körperschaft 2,Aktuell Beteiligte Körperschaft 3,Zusatz Beteiligte Körperschaft 1,Datierung,Widmung F. C. Gundlach,Widmung Andere,Ausstellungsdatum (von...) 1,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 1,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 1",Tag,Monat,Jahr,Ausstellungsdatum (von...) 2,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 2,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 2",Tag,Monat,Jahr,Ausstellungsdatum (von...) 3,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 3,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 3",Tag,Monat,Jahr,Ausstellungsdatum (von...) 4,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 4,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 4",Tag,Monat,Jahr,Schlagwort 1,Schlagwort 2,Schlagwörter 3,Schlagwörter 4,Schlagwort 5,Schlagwort 6,Beschreibung,Sprache 1,Sprache 2,Sprache 3,Signatur,RVK-Notation,K10PlusPPN,SWB-ID,Sachgebiet/SSG Nummer/FID-Kennzeichen ,Permalink,DOI-Digitalisat ,Weblink/URL,Ressource
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Richard Misrach, Pace/MacGill Gallery, 15.1.2010 -  20.2.2010",Richard Misrach,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,Misrach. Richard,,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,15,1,2010,,20,2,2010,Vernissage,14,1,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Richard Misrach - On the Beach 2.0, Pace/MacGill Gallery, 4.5.2013 -  29.6.2013",Richard Misrach - On the Beach 2.0,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,Misrach. Richard,,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2013,,29,6,2013,Vernissage,3,5,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Joel Peter Witkin, Pace/MacGill Gallery, 23.3.1984 -  21.4.1984",Joel Peter Witkin,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Witkin, Joel Peter",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,23,3,1984,,21,4,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Raghbir Singh - Photographs of India, Pace/MacGill Gallery, 17.10. -  16.11.",Raghbir Singh - Photographs of India,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Singh, Raghubir",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,17,10,,,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Looking Forward, Looking Back: An Exhibition to Honor 50 Years at the Pace Gallery, Pace/MacGill Gallery, 17.9. -  23.10.","Looking Forward, Looking Back",An Exhibition to Honor 50 Years at the Pace Gallery,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Frank, ?",,Künstler:in,,"Graham, ?",,Künstler:in,"Penn, ?",Künstler:in,"Sheeler, ?",Künstler:in,"Stieglitz, ?",Künstler:in,"Strand, ?",Künstler:in,"Weston, ?",Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,17,9,,,23,10,,Vernissage,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Hai Bo, Pace/MacGill Gallery, 20.1. -  26.2.",Hai Bo,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Bo, Hai",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,,26,2,,Vernissage,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"The Present, Pace/MacGill Gallery, 24.2.2012 -  24.3.2012",The Present,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Graham, Paul",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,24,2,2012,,24,3,2012,Vernissage,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Does Yellow Run Forever?, Pace/MacGill Gallery, 5.9.2014 -  4.10.2014",Does Yellow Run Forever?,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Graham, Paul",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,5,9,2014,,4,10,2014,Vernissage,4,9,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Peter Hujar, Pace/MacGill Gallery, 28.2.2013 -  20.4.2013",Peter Hujar,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Hujar, Peter",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,28,2,2013,,20,4,2013,Vernissage,28,2,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Henry Wessel - Incidents, Pace/MacGill Gallery, 25.4.2013 -  15.6.2013",Henry Wessel - Incidents,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Wessel, Henry",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,25,4,2013,,15,6,2013,Vernissage,24,4,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Judith Joy Ross - The Devil Today and Reading to Dogs, Pace/MacGill Gallery, 8.12.2011 -  28.1.2012",Judith Joy Ross - The Devil Today and Reading to Dogs,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Ross, Judith Joy",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,8,12,2011,,28,1,2012,Vernissage,8,12,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Lucas Samaras - Heads Chairs, Panoramas, Pace/MacGill Gallery, 13.1.1984 -  11.2.1984","Lucas Samaras - Heads Chairs, Panoramas",,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Samaras, Lucas",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,13,1,1984,,11,2,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Mark Klett - Searching for Artifacts, Pace/MacGill Gallery, 17.2.1984 -  17.3.1984",Mark Klett - Searching for Artifacts,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Klett, Mark",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,17,2,1984,,17,3,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"John Coplans, Pace/MacGill Gallery, 27.4. -  26.5.",John Coplans,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Coplans, John",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,27,4,,,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Judith Joy Ross - Portraits, Pace/MacGill Gallery, 25.10.2002 -  30.11.2002",Judith Joy Ross - Portraits,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Ross, Judith Joy",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,25,10,2002,,30,11,2002,Vernissage,25,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Robert Frank - 27 photographs, Pace/MacGill Gallery, 27.10.1994 -  3.12.1994",Robert Frank - 27 photographs,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Frank, Robert",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,27,10,1994,,3,12,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"William Wegman - Little Red Riding Hood & Letters, Numbers, Punctuation, Pace/MacGill Gallery, 28.10.1993 -  27.11.1993","William Wegman - Little Red Riding Hood & Letters, Numbers, Punctuation",,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Wegman, William",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,28,10,1993,,27,11,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Emmet Gowin - Petra: in the Hashemite Kingdom of Jordan, Pace/MacGill Gallery",Emmet Gowin - Petra,in the Hashemite Kingdom of Jordan,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Gowin, Emmet",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Andre Kertesz - Distortions, Pace/MacGill Gallery, 5.11.1983 -  17.12.1983",Andre Kertesz - Distortions,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Kertesz, Andre",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,5,11,1983,,17,12,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Chuck Close - Photographs, Pace/MacGill Gallery, 12.1. -  16.2.",Chuck Close - Photographs,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Close, Chuck",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,12,1,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"John Szarkowski - Photographs 1948-1962, Pace/MacGill Gallery, 15.9.1994 -  22.10.1994",John Szarkowski - Photographs 1948-1962,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Szarkowski, John",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,15,9,1994,,22,10,1994,Vernissage,20,9,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Joel-Peter Witkin, Pace/MacGill Gallery, 11.3. -  24.4.",Joel-Peter Witkin,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Witkin, Joel Peter",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Harry Callahan - City Pictures, Pace/MacGill Gallery, 10.9. -  24.10.",Harry Callahan - City Pictures,,,Aaron Siskind - Divers,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Callahan, Harry",,Fotograf:in,,"Siskind, Aaron",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,10,9,,,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Pace/MacGill Gallery],"Mark Klett - Artifacts, Pace/MacGill Gallery, 19.10.1995 -  18.11.1995",Mark Klett - Artifacts,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Pace/MacGill Gallery,3017805-8,,,,,,,,,,,,"Klett, Mark",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pace/MacGill Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,19,10,1995,,18,11,1995,Vernissage,19,10,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
